#,First Name,Last Name,Gender,Bloof Group,Date of Birth,Passport Number,NRIC Number,Religion,Race,Mobile Number,Country,State/Province,City,Zip/Postal Code,Address 1,Address 2,Academic Year,Register Number,Roll Number,Admission Date,Grade,Class,Session,Semester,Email,Password,Confirm Password,Father Name,Mother Name,Guardian Name,Guardian Relation,School Name,Qualification,Remarks
273,政信,大沢,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,273,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 273,s9525840@gmail.com,12345678,12345678,春香,,,,KMHHS,First,Good
274,俊郎,石塚,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,274,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 274,s9812521@gmail.com,12345678,12345678,弥,,,,KMHHS,First,Good
275,秋雄,安部,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,275,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 275,s9507559@gmail.com,12345678,12345678,拓郎,,,,KMHHS,First,Good
276,康彦,堀内,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,276,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 276,s9612629@gmail.com,12345678,12345678,なつめ,,,,KMHHS,First,Good
277,孝幸,及川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,277,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 277,s9569702@gmail.com,12345678,12345678,昇,,,,KMHHS,First,Good
278,俊幸,田代,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,278,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 278,s9525843@gmail.com,12345678,12345678,康子,,,,KMHHS,First,Good
279,義勝,中嶋,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,279,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 279,s14123727@gmail.com,12345678,12345678,亜希子,,,,KMHHS,First,Good
280,栄子,江口,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,280,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 280,s9368575@gmail.com,12345678,12345678,大輔,,,,KMHHS,First,Good
281,敏一,山根,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,281,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 281,s9527030@gmail.com,12345678,12345678,大輔,,,,KMHHS,First,Good
282,末男,中谷,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,282,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 282,s9367895@gmail.com,12345678,12345678,克己,,,,KMHHS,First,Good
283,敬三,岸本,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,283,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 283,s9525972@gmail.com,12345678,12345678,寛子,,,,KMHHS,First,Good
284,太一,荒川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,284,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 284,s9654614@gmail.com,12345678,12345678,寛之,,,,KMHHS,First,Good
285,和博,本多,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,285,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 285,s9526019@gmail.com,12345678,12345678,みゆき,,,,KMHHS,First,Good
286,弘子,西尾,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,286,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 286,s9526108@gmail.com,12345678,12345678,啓介,,,,KMHHS,First,Good
287,靖夫,森山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,287,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 287,s9900915@gmail.com,12345678,12345678,あい,,,,KMHHS,First,Good
288,岩男,岡野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,288,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 288,s9526111@gmail.com,12345678,12345678,治彦,,,,KMHHS,First,Good
289,悦子,金井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,289,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 289,s9443761@gmail.com,12345678,12345678,圭二,,,,KMHHS,First,Good
290,祐二,細川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,290,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 290,s9506665@gmail.com,12345678,12345678,玲子,,,,KMHHS,First,Good
291,正直,今野,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,291,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 291,s9509686@gmail.com,12345678,12345678,絵美,,,,KMHHS,First,Good
292,康,戸田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,292,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 292,s9509697@gmail.com,12345678,12345678,利幸,,,,KMHHS,First,Good
293,豊治,稲葉,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,293,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 293,s9525743@gmail.com,12345678,12345678,覚,,,,KMHHS,First,Good
294,仁志,安達,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,294,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 294,s9525746@gmail.com,12345678,12345678,真帆,,,,KMHHS,First,Good
295,恒男,津田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,295,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 295,s9562687@gmail.com,12345678,12345678,隼人,,,,KMHHS,First,Good
296,末吉,森川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,296,2022-2023,BR0-022,872388923,27-03-2023,4年,1組,Morning,Semester 296,s9525774@gmail.com,12345678,12345678,聡士,,,,KMHHS,First,Good
297,愛子,落合,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,297,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 297,s9525839@gmail.com,12345678,12345678,啓介,,,,KMHHS,First,Good
298,寿夫,土井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,298,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 298,s9525842@gmail.com,12345678,12345678,聰,,,,KMHHS,First,Good
299,啓,村松,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,299,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 299,s9733035@gmail.com,12345678,12345678,潤一,,,,KMHHS,First,Good
300,賢司,星,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,300,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 300,s9446563@gmail.com,12345678,12345678,大輔,,,,KMHHS,First,Good
301,茂,町田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,301,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 301,s9912481@gmail.com,12345678,12345678,敏彦,,,,KMHHS,First,Good
302,博,三上,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,302,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 302,s9688917@gmail.com,12345678,12345678,学,,,,KMHHS,First,Good
303,実,畠山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,303,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 303,s9913500@gmail.com,12345678,12345678,圭介,,,,KMHHS,First,Good
304,正,岩井,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,304,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 304,s9808892@gmail.com,12345678,12345678,亜矢子,,,,KMHHS,First,Good
305,隆,長尾,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,305,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 305,s9525884@gmail.com,12345678,12345678,達彦,,,,KMHHS,First,Good
306,昇,堤,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,306,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 306,s9525951@gmail.com,12345678,12345678,昌明,,,,KMHHS,First,Good
307,明,中原,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,307,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 307,s9367896@gmail.com,12345678,12345678,直史,,,,KMHHS,First,Good
308,修,野崎,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,308,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 308,s12818621@gmail.com,12345678,12345678,晴彦,,,,KMHHS,First,Good
309,三郎,中沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,309,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 309,s9807649@gmail.com,12345678,12345678,怜,,,,KMHHS,First,Good
310,和夫,金田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,310,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 310,s9526027@gmail.com,12345678,12345678,忍,,,,KMHHS,First,Good
311,幸雄,米田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,311,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 311,s9563388@gmail.com,12345678,12345678,太一郎,,,,KMHHS,First,Good
312,一男,松山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,312,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 312,s9497248@gmail.com,12345678,12345678,遼,,,,KMHHS,First,Good
313,一夫,杉田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,313,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 313,s9562932@gmail.com,12345678,12345678,将司,,,,KMHHS,First,Good
314,守,堀田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,314,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 314,s9542786@gmail.com,12345678,12345678,崇,,,,KMHHS,First,Good
315,保,西野,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,315,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 315,s9526045@gmail.com,12345678,12345678,真弓,,,,KMHHS,First,Good
316,正一,三好,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,316,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 316,s9463543@gmail.com,12345678,12345678,ひとみ,,,,KMHHS,First,Good
317,浩,山岸,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,317,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 317,s9526183@gmail.com,12345678,12345678,雄太,,,,KMHHS,First,Good
318,登,佐伯,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,318,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 318,s9529090@gmail.com,12345678,12345678,ゆかり,,,,KMHHS,First,Good
319,義雄,黒川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,319,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 319,s9526161@gmail.com,12345678,12345678,徹,,,,KMHHS,First,Good
320,秀夫,西岡,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,320,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 320,s9509681@gmail.com,12345678,12345678,健,,,,KMHHS,First,Good
321,光男,大竹,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,321,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 321,s9561897@gmail.com,12345678,12345678,佑亮,,,,KMHHS,First,Good
322,徹,泉,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,322,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 322,s9912484@gmail.com,12345678,12345678,俊夫,,,,KMHHS,First,Good
323,忠,甲斐,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,323,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 323,s9525751@gmail.com,12345678,12345678,哲史,,,,KMHHS,First,Good
324,正男,大木,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,324,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 324,s9525770@gmail.com,12345678,12345678,和弘,,,,KMHHS,First,Good
325,栄,笠原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,325,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 325,s9525775@gmail.com,12345678,12345678,誠,,,,KMHHS,First,Good
326,一雄,堀江,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,326,2022-2023,BR0-022,872388923,27-03-2023,4年,2組,Morning,Semester 326,s13451563@gmail.com,12345678,12345678,祐介,,,,KMHHS,First,Good
327,寛,岸,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,327,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 327,s9528993@gmail.com,12345678,12345678,洋介,,,,KMHHS,First,Good
328,晃,川田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,328,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 328,s9912485@gmail.com,12345678,12345678,友絵,,,,KMHHS,First,Good
329,勝美,徳永,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,329,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 329,s9706083@gmail.com,12345678,12345678,達也,,,,KMHHS,First,Good
330,薫,須田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,330,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 330,s9525903@gmail.com,12345678,12345678,寿明,,,,KMHHS,First,Good
331,正明,黒木,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,331,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 331,s9529080@gmail.com,12345678,12345678,奈津子,,,,KMHHS,First,Good
332,健,山川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,332,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 332,s9525925@gmail.com,12345678,12345678,智仁,,,,KMHHS,First,Good
333,英雄,古田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,333,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 333,s9525929@gmail.com,12345678,12345678,ゆか,,,,KMHHS,First,Good
334,信夫,榊原,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,334,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 334,s9525952@gmail.com,12345678,12345678,淳子,,,,KMHHS,First,Good
335,敏雄,梅田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,335,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 335,s9562810@gmail.com,12345678,12345678,亮太,,,,KMHHS,First,Good
336,健二,新田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,336,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 336,s9525961@gmail.com,12345678,12345678,光生,,,,KMHHS,First,Good
337,忠雄,三木,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,337,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 337,s9562927@gmail.com,12345678,12345678,康隆,,,,KMHHS,First,Good
338,哲夫,野中,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,338,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 338,s9526030@gmail.com,12345678,12345678,肇,,,,KMHHS,First,Good
339,正美,大城,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,339,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 339,s9526033@gmail.com,12345678,12345678,卓也,,,,KMHHS,First,Good
340,学,村井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,340,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 340,s9526035@gmail.com,12345678,12345678,まゆみ,,,,KMHHS,First,Good
341,久雄,金城,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,341,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 341,s9526038@gmail.com,12345678,12345678,憲司,,,,KMHHS,First,Good
342,洋一,奥山,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,342,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 342,s9561763@gmail.com,12345678,12345678,圭太郎,,,,KMHHS,First,Good
343,清一,土田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,343,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 343,s9526046@gmail.com,12345678,12345678,努,,,,KMHHS,First,Good
344,武雄,滝沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,344,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 344,s9526017@gmail.com,12345678,12345678,貴裕,,,,KMHHS,First,Good
345,信一,大村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,345,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 345,s9629649@gmail.com,12345678,12345678,京子,,,,KMHHS,First,Good
346,貞夫,川端,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,346,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 346,s9561846@gmail.com,12345678,12345678,香奈,,,,KMHHS,First,Good
347,文男,井口,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,347,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 347,s8786523@gmail.com,12345678,12345678,邦夫,,,,KMHHS,First,Good
348,忠男,梶原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,348,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 348,s8786673@gmail.com,12345678,12345678,暢,,,,KMHHS,First,Good
349,昭夫,大場,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,349,2022-2023,BR0-022,872388923,27-03-2023,4年,3組,Morning,Semester 349,s10042595@gmail.com,12345678,12345678,浩平,,,,KMHHS,First,Good
